track_id,"('echonest', 'audio_features', 'acousticness')","('echonest', 'audio_features', 'danceability')","('echonest', 'audio_features', 'energy')","('echonest', 'audio_features', 'instrumentalness')","('echonest', 'audio_features', 'liveness')","('echonest', 'audio_features', 'speechiness')","('echonest', 'audio_features', 'tempo')","('echonest', 'audio_features', 'valence')","('track', 'genre_top')"
46855,0.1943505855,0.4325234982,0.7483808468,0.3627104747,0.1441924865,0.0385533118,145.039,0.7946170379,Pop
46928,0.985366789,0.399664293,0.0930778482,0.8683445276,0.1286868466,0.0898272336,69.332,0.2345839307,Pop
46930,0.9870867957,0.4428390399,0.2841933188,0.9213659014,0.1166728198,0.0358141587,93.563,0.192809653,Pop
47068,0.5552426039,0.6818051075,0.8350020944,0.0006487193,0.0712646048,0.0984882619,101.228,0.979947605,Electronic
47069,0.7161210113,0.485453175,0.9481515763,0.9245901974,0.123677969,0.0351279598,178.886,0.9654354808,Electronic
47070,0.8040772888,0.604437513,0.6986644045,0.8655438197,0.0696705674,0.0752226993,64.673,0.9546892377,Electronic
47071,0.7896870074,0.5990496872,0.5392782408,0.0642258269,0.1548775758,0.0406234993,121.111,0.9237749245,Electronic
47072,0.8732508291,0.5879621955,0.6741261652,0.1798783252,0.1748049516,0.0355102186,110.806,0.8736525401,Electronic
47073,0.8555355907,0.5959357973,0.9298921299,0.8922578106,0.3420722447,0.0387547513,110.498,0.7463370037,Electronic
47075,0.8917576873,0.3286172431,0.270687035,0.929806114,0.1733162748,0.0397683151,85.849,0.4355393436,Electronic
47076,0.8327382306,0.5584506676,0.60895141,0.9255813898,0.1033582593,0.0284767371,111.014,0.4066021548,Electronic
47077,0.6116439864,0.6474408591,0.5125681146,0.0019199531,0.0930428407,0.0423063578,119.959,0.9644153287,Electronic
47471,0.9600536735,0.1113136192,0.623583464,0.8768316331,0.1202101029,0.0456242836,160.871,0.2899654509,Rock
47628,0.9537428,0.4565586172,0.4549150861,0.7052568129,0.1052106935,0.0266021803,98.254,0.3799162723,Folk
47665,0.0161760926,0.6417986097,0.2279857613,4.75381e-05,0.0767138743,0.0253561659,91.166,0.0389588747,Pop
47666,0.9724885283,0.378596519,0.1847866134,0.1864358491,0.0942718836,0.0406622526,80.226,0.0646902666,Pop
47894,0.1281261876,0.493036821,0.8480315942,0.754220764,0.0620999777,0.0399194391,155.944,0.4346845429,Pop
47895,0.0223629102,0.4530732008,0.9221217732,0.8321231301,0.1041061474,0.0429430946,155.986,0.6227115964,Pop
47896,0.0069359571,0.5280341579,0.532813437,0.8889654854,0.3135852242,0.029297998,108.029,0.0372143642,Pop
47897,0.2350564624,0.5553389005,0.3854581743,0.8892712895,0.1052929118,0.0352061115,141.952,0.235730562,Pop
47916,0.0306013673,0.4104384521,0.7597508427,0.9238782322,0.1875733465,0.027534787,97.719,0.607860691,Rock
47921,0.1827839098,0.5335893728,0.6888027185,0.8879585791,0.4797914681,0.0252741206,95.059,0.4972619822,Rock
48015,0.8267514102,0.7886799359,0.1739724042,0.8194091479,0.1219501165,0.0370318527,90.01,0.426263239,Rock
48293,0.8437293678,0.4468794984,0.9780619219,0.9889470664,0.3715478171,0.039453421,100.766,0.9743537514,Electronic
48367,0.1004933676,0.1639468792,0.9301126242,0.9663145008,0.2282262097,0.0743154764,94.713,0.1114333977,Rock
48368,0.0090667614,0.3902291904,0.8683975055,0.969398062,0.1234095733,0.0663869562,133.337,0.1158841963,Rock
48369,0.0059944476,0.4123211178,0.9759782741,0.9615123486,0.3026873088,0.078207397,123.424,0.1242906718,Rock
48488,0.9857356363,0.4197905748,0.1799974487,0.721435,0.1835088247,0.035097097,54.752,0.2548176642,International
48489,0.9516662284,0.4651182253,0.325037344,0.9306208419,0.1340765697,0.0292483518,142.108,0.7838536514,International
48491,0.8985051994,0.460811251,0.2598335542,0.9523697895,0.1101743635,0.0425462006,139.139,0.327793772,International
48492,0.9667428348,0.4524480458,0.1993655925,0.9445373032,0.1028439803,0.0352695885,144.876,0.8194643819,International
48493,0.9923140929,0.4364958027,0.2477606375,0.9648268879,0.2013467906,0.182863036,85.255,0.7741586574,International
48494,0.9933104296,0.3653704684,0.2119069772,0.6842665094,0.0894477253,0.0325252478,137.934,0.5277260322,International
48808,0.9831763611,0.5251456923,0.7555369279,0.9129184511,0.0961740078,0.1038436967,208.626,0.8196754856,Folk
48815,0.8691281993,0.5497492146,0.4535118293,0.8866219731,0.1191535615,0.1511700717,175.237,0.8529979992,Folk
48990,0.9602794023,0.7866721044,0.0150227943,0.9439814222,0.1115194279,0.0710637571,121.904,0.1726358474,Rock
49441,0.3494188885,0.2866844883,0.9145879346,0.559455658,0.0774450273,0.0306203966,173.961,0.888407381,Rock
49473,0.6955510707,0.6514462892,0.4075082264,0.635117934,0.1176512646,0.0349578026,129.991,0.6544033429,Pop
49478,0.5123719834,0.8062682726,0.44998283,0.5990920574,0.1111242518,0.5009353696,110.156,0.6881125388,Hip-Hop
49812,0.7987740328,0.1539561543,0.4583014147,0.93022632,0.6894068057,0.0407741779,184.488,0.2052909143,Rock
49817,0.3887227721,0.1019837617,0.4554983722,0.925086345,0.6940287028,0.0371888728,167.876,0.2370101123,Rock
49842,0.9766114095,0.4964241408,0.1585900396,0.0190835633,0.083243607,0.0340992342,91.503,0.2319786304,Folk
49843,0.9905795022,0.5563283334,0.0246299477,1.1467e-05,0.1039110934,0.0487049494,65.207,0.2582527175,Folk
49844,0.9927802707,0.3904195187,0.0673484591,0.0906508293,0.1067028975,0.0414953258,207.369,0.2584958621,Folk
49845,0.9556629787,0.5178588255,0.3342729442,0.1373217875,0.1140578202,0.037439104,129.129,0.7158996699,Folk
49846,0.9906076152,0.5329636043,0.1005744322,0.0157433926,0.1114792392,0.0619078126,85.569,0.1934201937,Folk
49847,0.9886738854,0.5956219114,0.3969643245,0.0984119475,0.1205533483,0.0367496351,145.662,0.7965255209,Folk
49848,0.9891721461,0.3068697471,0.095897584,0.0006364422,0.1111873118,0.0321561298,80.694,0.1122921422,Folk
49849,0.9906592484,0.4460187177,0.097273943,0.0111634791,0.1110978331,0.0313525697,96.886,0.2258379491,Folk
49856,0.9783726491,0.5739959286,0.1175785802,0.0013282914,0.1122914059,0.0358272385,98.238,0.4651949419,Folk
49857,0.8998044614,0.6118069937,0.1809771998,0.0032048657,0.106977261,0.0434055962,103.235,0.6206064563,Folk
50444,0.646508486,0.166111545,0.7096544666,0.7501516635,0.141986133,0.0437601738,102.242,0.1051125586,Rock
50445,0.8517140806,0.158452863,0.5214077984,0.8822948028,0.1115037577,0.0426362237,136.912,0.1011635831,Rock
50446,0.8342605105,0.1284174424,0.4984736978,0.9370860186,0.2168223338,0.039622834,82.73,0.1193981242,Rock
50447,0.7444482092,0.1617339213,0.4771664521,0.7958919727,0.1266465181,0.0516829098,130.512,0.0419166161,Rock
50448,0.7618851631,0.1271651236,0.5916916146,0.7513639326,0.1264386128,0.0398833376,174.399,0.1002658022,Rock
50449,0.9291592231,0.5706299548,0.0826850293,0.0005940993,0.1372296409,0.4494647075,139.524,0.330860176,Rock
50752,0.0210846874,0.2738486994,0.969360628,0.4971375273,0.1279893187,0.2501214474,165.786,0.2890116073,Rock
50753,0.0133206249,0.3623787201,0.9324790529,0.8616478226,0.1369079124,0.2250880781,135.959,0.2393013803,Rock
50754,0.0042200026,0.3957859872,0.8730120894,0.7580740841,0.2458921143,0.1592541582,130.725,0.3723842951,Rock
51261,0.0072077011,0.7449672648,0.6038484467,0.6135782372,0.2531581899,0.0451142513,120.003,0.6209766782,Pop
51265,0.0210499406,0.5167465187,0.7956043812,0.8201699925,0.0951950971,0.0324224454,126.035,0.2137695226,Pop
51272,0.8315053896,0.5268798315,0.2787419792,0.8745766462,0.2073387256,0.0276165224,84.156,0.5255452446,Pop
51333,0.4507201318,0.630825037,0.5697272426,0.7022030838,0.1052532118,0.0269368359,128.53,0.3984298126,Folk
51785,0.6014434955,0.3164683867,0.1185091254,0.7301434746,0.1000787627,0.0453691365,204.526,0.7993044257,Electronic
53807,0.0035677405,0.2512830421,0.9596136603,0.8597052628,0.1115151117,0.0927454201,161.547,0.1305566872,Rock
53937,0.57044085,0.739512399,0.4287197352,2.90794e-05,0.1142732508,0.0601408166,104.916,0.4399864306,Pop
54061,0.6438349185,0.3265163157,0.3224204118,0.8566324208,0.0871312643,0.0413063423,113.571,0.2406138335,Folk
54064,0.9084080369,0.2593055093,0.1753503611,0.9513356072,0.2091980516,0.0312845009,71.957,0.1842404848,Folk
54735,0.0059690486,0.3471613926,0.8963865267,2.9036e-06,0.2729779133,0.0327969211,93.812,0.9395043545,Rock
55286,0.5173307239,0.5539731137,0.8970758292,0.0020611854,0.0646906513,0.04204109,164.996,0.726287141,Pop
55402,0.0001463326,0.3917179358,0.933378584,0.9311640747,0.6497482491,0.0550413928,90.03,0.0388666913,Rock
55709,0.3215553365,0.665108186,0.6706717605,0.9078796734,0.0450968476,0.0593347536,139.996,0.157794249,Rock
55710,0.8149954564,0.1422783741,0.177358198,0.8629546165,0.1250592809,0.0327155111,90.381,0.0526420483,Rock
55711,0.0141497667,0.7825788957,0.734669825,0.869253856,0.1559925998,0.0314192117,113.968,0.2539638395,Rock
55712,0.2209528768,0.6002413433,0.5431996725,0.5075937526,0.2783744861,0.0306377734,139.982,0.0591505959,Rock
55715,0.0001222531,0.5880186215,0.6395552471,0.8204618855,0.0695926085,0.0278044753,108.019,0.4042317521,Rock
55718,0.0006723656,0.5122460243,0.8619850281,0.8741623322,0.8607305917,0.0345354908,140.042,0.3094774009,Rock
55719,0.0016019609,0.4951090682,0.8399925704,0.0767987991,0.8216652322,0.0781378546,130.119,0.2155433181,Rock
56523,0.6216627064,0.5649024654,0.5049801713,0.8824718846,0.09656679,0.0309355447,120.0,0.0807624794,Electronic
56929,1.34865e-05,0.1976505053,0.9159336069,0.8000171368,0.1533178688,0.2022124355,154.297,0.3502061031,Rock
58207,0.030823452,0.6384680453,0.9356028925,2.4e-09,0.3323507206,0.1555383231,99.027,0.7075648577,Hip-Hop
58212,0.0267050736,0.570924827,0.7612914117,1.27e-07,0.2354756888,0.4284620855,91.896,0.6551179962,Hip-Hop
58221,0.0017773385,0.5243565804,0.8111905467,0.0080527319,0.1235022447,0.077679259,149.992,0.5869539379,Rock
58539,0.0010340383,0.5508871945,0.9732154713,0.4964702635,0.1361433636,0.0442475759,95.911,0.7087710606,Rock
59667,0.9949633328,0.2410243096,0.119725158,0.0413736731,0.8135234349,0.0783811375,74.432,0.1844535026,International
59876,0.4727010619,0.4496483498,0.670768185,0.8817601032,0.376850415,0.0327690823,84.139,0.2953282131,Rock
60476,0.0087164299,0.7040949965,0.8664773573,0.8175008007,0.0961918816,0.0323872021,106.019,0.3695261961,Hip-Hop
61670,0.2564275288,0.611615141,0.7680285313,0.9028232573,0.0995733611,0.0300647863,116.927,0.6118464609,Pop
61679,0.000821421,0.5117370065,0.7125905368,0.0001340002,0.7604341435,0.0276753177,145.052,0.4780416907,Pop
63043,0.0004935453,0.2045469099,0.9286271627,0.9100809462,0.0990607674,0.0466503321,162.85,0.3827510068,Rock
63045,0.0594091663,0.0842415589,0.8374517145,0.5802247372,0.8943356173,0.0399439121,198.856,0.3089994278,Rock
63208,0.8076745629,0.4628660831,0.3166173495,0.0022683695,0.1054879758,0.0280981477,139.94,0.1939819124,Folk
63472,4.2433e-06,0.1178956528,0.8753960551,0.9235582836,0.2725536002,0.0723395552,150.41,0.1198300389,Rock
63805,0.2823710528,0.3546068631,0.7396624209,0.0,0.1497345019,0.0817512845,87.332,0.518930127,Hip-Hop
63922,0.0003413459,0.2147020572,0.355410824,0.0026190749,0.1160063138,0.0339921507,105.862,0.1526332188,Rock
63999,0.2764076301,0.5746718235,0.4869970633,0.0029745275,0.3162915654,0.0288718578,114.005,0.2178582874,Pop
64005,0.0287667961,0.6725066897,0.8626122105,0.0272218051,0.1806701256,0.0284030251,122.061,0.830118178,Pop
64006,0.0154405631,0.6557676944,0.801838862,0.0060173856,0.1051697198,0.0391046754,123.959,0.5680549266,Pop
64007,0.0004416805,0.4961888517,0.9013191764,0.0749016616,0.1965573587,0.0359760716,107.952,0.3670479312,Pop
64008,0.2424452716,0.5869062301,0.579549407,0.0859517509,0.1126215845,0.0391781927,113.931,0.1725058647,Pop
64009,0.1776066742,0.6085528693,0.6174660614,0.6971533526,0.105971954,0.025703076,108.061,0.2583936949,Pop
64035,7.776e-06,0.3869024838,0.8590773193,0.5366413016,0.3357974393,0.0553276396,91.958,0.5643382218,Rock
64364,0.1666216666,0.7502421286,0.4553674895,3.91e-08,0.053309202,0.0629326984,119.992,0.5612631896,Pop
64365,0.1257923296,0.7149363666,0.5417299036,4.3993e-06,0.0446673441,0.1593490638,80.039,0.4373751967,Pop
64366,0.6315001185,0.8293997591,0.2372663269,1.54568e-05,0.2058627748,0.0568329038,105.886,0.4102467807,Pop
64567,0.0192651337,0.2225636104,0.8990965109,0.2348075308,0.351077061,0.1477736241,163.983,0.345488391,Rock
65745,0.2531104849,0.7657247376,0.7223588363,5e-09,0.2283265513,0.2951512916,96.991,0.5318351853,Hip-Hop
65755,0.0269580314,0.4974631574,0.8008041539,3.454e-07,0.2120538317,0.0273650336,99.957,0.6390923354,Pop
65756,0.1022505997,0.3297999608,0.6692043593,2.48526e-05,0.4032233661,0.0345180159,116.686,0.3934361313,Pop
65893,0.0916075037,0.7198507817,0.4661204749,0.0010129779,0.4911952372,0.0310212429,90.135,0.2630941265,Folk
66641,0.0194676617,0.6014804499,0.8618141437,0.0118988106,0.6076282377,0.0558204944,125.224,0.8423540693,Pop
66643,0.0789938899,0.3671369518,0.8470115819,0.0016126108,0.368608444,0.0404570705,168.552,0.6249029994,Pop
66644,0.0001373803,0.4930504716,0.9325266305,7.10977e-05,0.2564909475,0.1158504381,151.549,0.4196336957,Pop
67016,0.0140419166,0.5088229395,0.5506515452,0.1235428972,0.6962031547,0.0619400269,102.758,0.3376255313,Folk
67121,0.0017895228,0.3640392485,0.8565685547,0.4781656108,0.1302444959,0.0489393017,113.997,0.3494355595,Rock
67470,0.0224244224,0.7966908748,0.7666497291,0.92236661,0.0672327935,0.0611519174,145.031,0.8525069094,Electronic
67660,0.1535837006,0.4239362683,0.9426171325,0.4512047002,0.0831476857,0.225470625,179.97,0.4059780861,Rock
67661,0.0774465664,0.8428871402,0.0699784953,0.7757825397,0.2724322241,0.0434095149,89.992,0.0393246067,Rock
67763,0.4320497251,0.4108258005,0.2917007556,0.0555393978,0.1174842335,0.030952093,140.188,0.4283183174,Folk
67764,0.8057452864,0.3654042483,0.3732586623,0.0768767363,0.0989979708,0.028540581,129.953,0.1868179689,Folk
67765,0.7256532326,0.4917752762,0.3259934091,0.362319596,0.1169561947,0.0272941355,91.366,0.1734422523,Folk
69781,0.1805479028,0.4664775217,0.7928857548,3.701e-06,0.053984102,0.1298069055,163.454,0.8467340221,Rock
69949,0.0119361942,0.4305973869,0.9221676403,0.0161201884,0.181925025,0.0524101929,144.469,0.7265401669,Rock
70426,0.8411665762,0.5525165199,0.1573969113,5.46e-08,0.1708504324,0.0869074764,182.244,0.2170623798,Pop
71371,0.0217215335,0.1848940307,0.9339490746,3.594e-07,0.1929456182,0.0721713698,145.754,0.4369580604,Rock
71372,0.070968466,0.289927105,0.9113907393,3.31e-08,0.1145576125,0.1653793241,138.75,0.2558585393,Rock
71503,0.0245282528,0.3179677798,0.9676857856,0.9198856097,0.1581062675,0.0455244975,174.553,0.3765094556,Electronic
71506,0.0139642939,0.6184154103,0.9907704,0.8716695545,0.0873686723,0.0430415328,143.023,0.9099728682,Electronic
71508,7.78421e-05,0.3895227541,0.9966145851,0.9184559756,0.2229560928,0.1542775276,159.956,0.1665144426,Electronic
71510,0.0161214912,0.5188032062,0.8622986818,0.7658623996,0.1211408189,0.0682026681,140.094,0.0564071787,Electronic
71511,0.0612085076,0.5293495991,0.9413945371,0.9038602425,0.0562361269,0.0523602343,173.943,0.6674345573,Electronic
71512,1.61119e-05,0.4224846686,0.9178967897,0.5482527351,0.3743600322,0.0328467652,156.036,0.4241008362,Electronic
71513,0.0140703756,0.6941757319,0.4954317266,0.0397271845,0.0631851522,0.0460083231,139.957,0.2774839466,Electronic
71515,0.0020843673,0.7834874022,0.4644965234,0.8521856377,0.0935970734,0.3516813891,184.062,0.3615414936,Electronic
71516,0.4721282023,0.2057044431,0.6576489778,0.9136780588,0.1345045919,0.0542460471,173.128,0.0333587286,Electronic
72046,0.415792771,0.5152889714,0.4851615883,6.7e-09,0.0935056362,0.0356540246,137.294,0.601965829,Folk
72047,0.4499711871,0.6364959646,0.5405701418,1.95367e-05,0.135503121,0.0398737793,103.824,0.9049302134,Folk
72056,0.334876433,0.4296866762,0.5562116759,1.3e-09,0.4190326444,0.040905024,117.779,0.9164736025,Folk
72059,0.3831156877,0.4648588451,0.5606523729,5.438e-07,0.1884409553,0.0434523383,81.713,0.3396517133,Folk
74937,0.2633621894,0.4325265145,0.3036313524,0.0078871222,0.1019091829,0.0415237411,176.647,0.3640495716,Folk
75211,0.0034547936,0.6621843674,0.4264782819,3.50804e-05,0.0530646625,0.0663369112,139.424,0.9690544859,Rock
75371,0.4027036368,0.727129485,0.7327309346,1.358e-07,0.3027898842,0.1418276299,127.937,0.8535633612,Hip-Hop
75373,0.0079588505,0.7029110765,0.8212914036,6.467e-07,0.2738529298,0.1612146302,112.391,0.5409065138,Hip-Hop
75374,0.123563078,0.6187312497,0.7535326171,0.0015417056,0.51389151,0.129227401,155.011,0.5695995181,Hip-Hop
75376,0.1865732846,0.7962699232,0.7633252804,2.0181e-06,0.1818548175,0.1773312292,124.026,0.6633817492,Hip-Hop
75377,0.098212885,0.6115961668,0.9371231003,2e-10,0.1216496719,0.4152133076,129.791,0.5816832632,Hip-Hop
75379,0.1661519478,0.7893061135,0.8467983249,4e-10,0.0403570265,0.1574151689,110.61,0.9613887371,Hip-Hop
75380,0.0347668392,0.4565476554,0.8308935717,5.21e-08,0.6503803416,0.2899050677,173.495,0.3399587946,Hip-Hop
75381,0.0425545904,0.3855954933,0.7586239207,7e-10,0.3170725196,0.1559963384,79.83,0.2447995589,Hip-Hop
75383,0.0014476476,0.7764468696,0.6498297361,1.48539e-05,0.082017971,0.2573497461,130.051,0.6603086761,Hip-Hop
75386,0.0022413607,0.6859239187,0.9187722434,0.0030655265,0.40740727,0.1530833188,129.968,0.4776511549,Hip-Hop
75389,0.0219663421,0.5528378089,0.9560423959,3.135e-07,0.3651700012,0.2285983617,144.086,0.4020391277,Hip-Hop
75390,0.0370090054,0.738932027,0.8125371363,1e-10,0.51567028,0.302071319,128.019,0.4683909938,Hip-Hop
75393,0.0655786482,0.6486879307,0.7666174108,0.0003467646,0.5489155722,0.1595458064,126.66,0.4150760396,Hip-Hop
75395,0.020241511,0.7319902298,0.6619981846,2.64e-07,0.2494634273,0.3465322807,130.023,0.4132187643,Hip-Hop
75396,0.0005740613,0.7709854874,0.8189601577,1.0963e-05,0.2401461731,0.2107392467,123.953,0.8328273792,Hip-Hop
75398,2.85503e-05,0.4957747787,0.6946126277,5.41202e-05,0.2673115393,0.1622767576,89.957,0.097767236,Hip-Hop
75399,0.005547573,0.729085233,0.8694781483,3.02803e-05,0.1305746949,0.109791366,129.959,0.1266943574,Hip-Hop
75401,0.0030480842,0.7978358766,0.866744933,9.70551e-05,0.2534469272,0.2507340785,127.973,0.7970292456,Hip-Hop
75403,0.0105580456,0.7577918788,0.767306162,0.0001944005,0.3465924222,0.1005819592,129.989,0.2810244006,Hip-Hop
75746,0.0563046284,0.4562321967,0.7135767169,0.0,0.1744378453,0.2553287599,101.761,0.2280026638,Hip-Hop
75748,0.8565426138,0.7312780633,0.6114550811,1.85e-08,0.0961486457,0.1147222302,91.979,0.7009891313,Hip-Hop
75751,0.175494871,0.6842600667,0.6822602039,9.21613e-05,0.1268888638,0.0385867561,89.989,0.3325682163,Hip-Hop
75754,0.0189807156,0.6811566638,0.7861957288,0.0095348968,0.0390786367,0.2834175755,191.966,0.5702112898,Hip-Hop
75903,0.0235364287,0.4973396317,0.6634161991,0.3959725619,0.2127041449,0.0439152688,108.237,0.401740937,Rock
76437,0.6525105363,0.5885391276,0.2427195242,1.4895e-06,0.1111261,0.0301923325,90.42,0.3176006441,Folk
76440,0.0832086636,0.560021131,0.4062231173,7.187e-07,0.405313801,0.1107720338,102.995,0.7238570786,Folk
77572,0.5058385551,0.8422900905,0.4138252851,0.0030016145,0.3517592357,0.0331721206,120.039,0.5197082138,Pop
78998,0.034686427,0.6044178858,0.6668766045,0.0082932882,0.32080268,0.0377900331,114.58,0.7164029552,Hip-Hop
79605,0.0025521559,0.4999728191,0.6016103627,0.6277586253,0.2689560833,0.0665336807,138.54,0.6589545065,Electronic
81543,0.4170136543,0.7713254243,0.8453781549,0.7549578946,0.0312050006,0.0529309492,130.02,0.966441655,Instrumental
81782,0.7429477425,0.647136723,0.3121878385,0.8879297529,0.077092831,0.0518189101,100.018,0.3095890297,Instrumental
82462,0.0261976419,0.7055674757,0.4226622328,0.1627746147,0.1037325099,0.0338871862,109.888,0.8619958069,Rock
82464,0.0019546238,0.4485756917,0.9068678317,0.0772017182,0.2087261186,0.0399146022,154.262,0.7889522271,Rock
82507,0.4342531027,0.6150882886,0.5496220467,0.9263739829,0.1020580914,0.0281813263,114.013,0.4975793929,Folk
82892,0.7401553716,0.5200684302,0.7928114833,0.6712540129,0.1362718245,0.0286387914,98.952,0.6380963342,Folk
82893,0.8450263252,0.3325967091,0.4523912104,0.5873235932,0.0920661007,0.0327259087,99.183,0.3734049903,Folk
83439,0.9294846752,0.3917338359,0.1826781107,0.0003296162,0.0898003657,0.0601849652,104.128,0.0520506718,Folk
83440,0.7689907391,0.2984583087,0.1510787862,0.0060182773,0.1050624986,0.0341345312,158.407,0.1377847316,Folk
83715,0.7231501752,0.2217793072,0.8836361971,0.0007554536,0.1177312381,0.1680712951,151.429,0.2317466699,Hip-Hop
83717,0.1036226282,0.6478366226,0.9607638689,0.0129525684,0.3300470566,0.3440907028,138.087,0.3161197311,Hip-Hop
83719,0.2888515146,0.5300988131,0.8920519359,0.711456202,0.0951007181,0.5093810367,169.834,0.6423651989,Hip-Hop
84290,4.21525e-05,0.3348268567,0.7055380843,0.0057466934,0.2730281145,0.0419409114,138.405,0.6163489889,Rock
84291,1.42085e-05,0.3009973383,0.8616213348,9.69632e-05,0.3419587607,0.0318953889,143.082,0.6452758423,Rock
85419,0.0021237532,0.5166609233,0.913252164,4.7366e-06,0.113212082,0.0354403616,124.4,0.9498342531,Pop
85420,0.141471443,0.3904555961,0.8795752913,0.0001954158,0.3734827038,0.038796929,82.249,0.5627372985,Pop
85421,0.0430856672,0.3340790291,0.8233393571,0.1758340169,0.1314962541,0.0337927697,134.522,0.486748426,Pop
85422,0.1729164041,0.4259911627,0.7731319156,1.8e-09,0.1408925701,0.0299554383,82.109,0.7376941804,Pop
85423,0.2558509926,0.356961594,0.8242351811,0.0094745769,0.0872823402,0.038896912,151.589,0.8019649031,Pop
85424,0.1970966365,0.4104460165,0.7957428065,0.0008177275,0.2635322201,0.0404538479,131.163,0.5677945866,Pop
85426,0.005351915,0.3446891891,0.7132268314,3.8e-09,0.2276859689,0.0373958281,139.778,0.1391957555,Pop
85428,0.09295876,0.3828003863,0.8151013001,0.0013874549,0.1601234486,0.0363384309,139.473,0.2309614615,Pop
85436,0.866171601,0.1904367627,0.4019496017,0.9089607611,0.1348368385,0.0469338093,127.674,0.0635209862,Folk
85438,0.8573257306,0.2783511824,0.4316735307,0.9395663601,0.0873530995,0.0533392809,97.898,0.0477595367,Folk
85950,0.3341533193,0.3465473617,0.3880426759,0.2573402934,0.0968242918,0.0452972355,110.896,0.1493581922,Pop
85951,0.021658992,0.2417677776,0.4146974981,0.0004381041,0.1033353901,0.0355641395,148.467,0.0491995946,Pop
85952,0.0110509466,0.4270110425,0.7247695544,2.09525e-05,0.094155956,0.0495338075,120.565,0.6930895429,Pop
85953,0.1096618395,0.5876768381,0.7054758482,0.0692385424,0.0682079154,0.0687334782,119.135,0.242641601,Pop
85954,0.1378233056,0.3274530266,0.3337299134,0.2904977847,0.0894899789,0.033429455,113.882,0.1752945171,Pop
85955,0.003848259,0.2389155687,0.5631817069,0.0376620446,0.0832600576,0.062788731,107.176,0.035229231,Pop
85956,0.0269662953,0.1366351173,0.5940475086,0.190208604,0.3583669321,0.0463791683,173.876,0.2295527239,Pop
85957,0.1945041099,0.30790401,0.4397747332,0.0001538059,0.1557405544,0.0321841851,117.839,0.0399377371,Pop
85968,0.5285666995,0.4964095245,0.6074630881,1.7911e-06,0.1577830435,0.0243477712,83.801,0.3242421998,Folk
86678,0.0288072111,0.4060672423,0.4905957075,0.8273350874,0.0823614164,0.0701038429,120.083,0.2078538034,Hip-Hop
86679,0.0002966747,0.6161194279,0.8791441733,0.8401439471,0.3907555507,0.0363558673,105.026,0.6229526267,Hip-Hop
86680,0.0043893226,0.5395147585,0.9195109554,0.8487416362,0.0991175695,0.0351726717,150.037,0.8530693787,Hip-Hop
86795,0.0510294833,0.5472574303,0.6025989143,0.0062784526,0.3068922971,0.030112662,125.107,0.3881877321,Rock
86799,0.0036670284,0.2701788017,0.7868235093,0.0259994313,0.1013539314,0.0317233224,156.175,0.4019824171,Rock
87185,0.0050389683,0.5492478021,0.8459799212,0.8620911151,0.5771120577,0.0304327899,99.967,0.2263330883,Pop
87186,0.0637306376,0.4252441498,0.8061841467,0.0001084654,0.1999077377,0.0368615337,135.925,0.5237361336,Pop
87187,0.7686479876,0.7243635776,0.1962177704,0.0030040432,0.1364337486,0.0465054235,124.976,0.3619044425,Pop
87188,0.0470395564,0.6214081425,0.6854929382,0.7391900058,0.2661362695,0.023611076,99.99,0.2076175556,Pop
87189,0.7958466232,0.3333355838,0.3117230737,6.84e-08,0.0597049996,0.0366488645,104.096,0.13333972,Pop
87190,0.0619298516,0.5631882637,0.7167950964,0.7746996414,0.1504096975,0.0322923802,111.974,0.4855112923,Pop
87191,0.9440932723,0.3038927086,0.2556605273,0.763617965,0.4958774678,0.0330888246,77.81,0.0951548283,Pop
87192,0.0965053098,0.5438952321,0.8458072466,0.0357067542,0.055117402,0.0531884436,160.025,0.5092398439,Pop
87194,0.0494880352,0.3226948753,0.4071576334,0.001101465,0.0730105103,0.0332936216,129.306,0.0488853048,Pop
87322,0.5190150374,0.6615959917,0.4937886486,2.1598e-06,0.0911893305,0.0385960928,139.973,0.5743880483,Pop
87323,0.5426451544,0.7721723874,0.369059126,5.641e-07,0.0526987844,0.0415628446,123.739,0.718219472,Pop
87324,0.4895702002,0.6538986725,0.4395127077,3.82886e-05,0.1025395384,0.0342861151,123.892,0.4435847844,Pop
87325,0.7759925201,0.6642655111,0.4400021292,3.36e-08,0.0599494003,0.0315303779,89.995,0.44183938,Pop
87361,1.45883e-05,0.5852315977,0.7491975646,0.8602342386,0.1153787796,0.0297274648,132.273,0.3822107775,Rock
87363,0.0132790029,0.531198204,0.4457297335,0.0059063051,0.0549656915,0.0408346902,118.757,0.4141126502,Rock
87490,5.3619e-05,0.2297355651,0.9253739251,0.7133486088,0.0725284159,0.0496914917,182.503,0.8569467716,Rock
88846,0.0132432966,0.5657047174,0.8760369209,0.0001933449,0.0944091188,0.0597822457,87.909,0.3791352286,Folk
88848,0.2211132068,0.4398035076,0.2883275704,1.33054e-05,0.1172013319,0.0293048328,146.124,0.0644344294,Folk
88854,0.0559043936,0.5809747793,0.436234314,0.0372482049,0.2074444861,0.0267182802,134.977,0.6838376832,Folk
88856,0.0335748398,0.5573501487,0.7987886613,4.67e-08,0.0655070144,0.0962025901,110.801,0.6234010228,Folk
88858,0.7392323999,0.6011685022,0.4669210364,2.9703e-06,0.0891462571,0.0441506913,128.002,0.0756412176,Folk
